WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Cloze_name,Cloze_code,WordInput
871,729.3595486146363,8,8,4.10830020904541,7,True,1.0,jack,med_low_cloze,0.25,jack
884,788.2725780531684,8,11,2.9121999740600586,11,True,1.0,gear,med_low_cloze,0.25,gear
869,92.62463515029336,1,7,3.436500072479248,10,True,1.0,shop,med_low_cloze,0.25,shop
1154,802.964743595767,9,9,4.609600067138672,7,True,1.0,work,med_low_cloze,0.25,work
983,561.3774010134354,5,18,3.827199935913086,8,True,1.0,beat,med_low_cloze,0.25,beat
1254,804.2625547385372,9,10,2.689300060272217,9,True,1.0,pace,med_low_cloze,0.25,pace
890,192.38811826343849,2,3,2.706700086593628,11,True,1.0,acid,med_low_cloze,0.25,acid
1245,630.8910964628593,6,10,2.4742000102996826,7,True,1.0,sour,med_low_cloze,0.25,sour
947,793.5114923574259,9,8,4.639500141143799,9,True,1.0,talk,med_low_cloze,0.25,talk
1167,642.8006053665754,6,2,2.344399929046631,6,True,1.0,oral,med_low_cloze,0.25,oral
935,846.7095040977074,12,16,2.498300075531006,6,True,1.0,fare,med_low_cloze,0.25,fare
1140,429.99473983714006,4,9,2.2355000972747803,9,True,1.0,toll,med_low_cloze,0.25,toll
1212,539.994686501758,6,2,0.9031000137329102,8,True,1.0,quip,med_low_cloze,0.25,quip
1468,718.700547638621,7,10,1.8387999534606934,8,True,1.0,jest,med_low_cloze,0.25,jest
941,746.9002386666695,8,7,2.799999952316284,7,True,1.0,bump,med_low_cloze,0.25,bump
1221,824.3885825716034,10,13,2.884200096130371,9,True,1.0,sore,med_low_cloze,0.25,sore
1280,116.05473998598598,2,2,2.2788000106811523,5,True,1.0,tidy,med_low_cloze,0.25,tidy
1405,127.65828483430005,2,10,2.803499937057495,8,True,1.0,neat,med_low_cloze,0.25,neat
985,254.17187724132023,3,1,1.857300043106079,6,True,1.0,ogre,med_low_cloze,0.25,ogre
989,148.50561468059976,2,0,1.1761000156402588,8,True,1.0,yeti,med_low_cloze,0.25,yeti
1206,825.1271568391273,12,12,3.588599920272827,6,True,1.0,slow,med_low_cloze,0.25,slow
1440,758.9881796590842,7,7,1.7853000164031982,4,True,1.0,lull,med_low_cloze,0.25,lull
1000,669.4107767381781,6,0,2.178999900817871,8,True,1.0,meow,med_low_cloze,0.25,meow
1043,709.1296778025911,7,4,2.0253000259399414,6,True,1.0,howl,med_low_cloze,0.25,howl
1121,456.92467838078176,4,0,1.8976000547409058,10,True,1.0,guru,med_low_cloze,0.25,guru
1494,491.32105146233755,5,9,3.1623001098632812,10,True,1.0,wise,med_low_cloze,0.25,wise
1020,754.6798902060308,8,8,4.163099765777588,11,True,1.0,five,med_low_cloze,0.25,five
1314,499.57871289065395,4,1,3.039400100708008,8,True,1.0,zero,med_low_cloze,0.25,zero
1218,132.23343732835227,2,7,1.9911999702453613,6,True,1.0,bulk,med_low_cloze,0.25,bulk
1365,106.52084431706817,2,1,4.24429988861084,6,True,1.0,used,med_low_cloze,0.25,used
1075,132.3746608690721,2,3,3.3078999519348145,6,True,1.0,loud,med_low_cloze,0.25,loud
1098,581.1272836001208,6,16,4.452199935913086,4,True,1.0,hear,med_low_cloze,0.25,hear
1360,439.04997953785687,4,0,2.659899950027466,5,True,1.0,obey,med_low_cloze,0.25,obey
1382,786.6409083209771,8,5,3.390199899673462,8,True,1.0,rule,med_low_cloze,0.25,rule
1110,716.7173329237575,8,17,3.0302000045776367,7,True,1.0,mile,med_low_cloze,0.25,mile
1397,389.59954014831703,4,1,1.7782000303268433,4,True,1.0,afar,med_low_cloze,0.25,afar
1328,554.2003069329592,5,1,3.6589999198913574,6,True,1.0,kept,med_low_cloze,0.25,kept
1371,796.6666347978957,9,8,4.2418999671936035,5,True,1.0,took,med_low_cloze,0.25,took
1166,699.7279236557747,7,9,1.3221999406814575,5,True,1.0,doze,med_low_cloze,0.25,doze
1276,815.5868965252687,10,11,4.035900115966797,5,True,1.0,rest,med_low_cloze,0.25,rest
1452,35.73722899019587,1,0,2.9872000217437744,9,True,1.0,odds,med_low_cloze,0.25,odds
1500,91.72495238243133,1,2,1.6812000274658203,4,True,1.0,vary,med_low_cloze,0.25,vary
1214,97.61242450041692,1,12,4.151500225067139,10,True,1.0,year,med_low_cloze,0.25,year
1341,689.4642052099996,6,0,2.983599901199341,11,True,1.0,noel,med_low_cloze,0.25,noel
1344,526.6197059164342,5,5,3.9446001052856445,7,True,1.0,fact,med_low_cloze,0.25,fact
1534,94.77520180034767,2,1,4.111299991607666,5,True,1.0,true,med_low_cloze,0.25,true
1256,562.4081878899565,5,5,3.9179000854492188,6,True,1.0,hour,med_low_cloze,0.25,hour
1263,781.2445004447479,8,7,4.999499797821045,5,True,1.0,time,med_low_cloze,0.25,time
1334,732.6113346041592,7,3,3.7534000873565674,5,True,1.0,less,med_low_cloze,0.25,less
1537,671.9509503088073,7,4,4.695799827575684,6,True,1.0,much,med_low_cloze,0.25,much
1304,804.4006640309378,10,9,1.2553000450134277,5,True,1.0,bonk,med_low_cloze,0.25,bonk
1353,272.78466632290804,3,4,1.9955999851226807,6,True,1.0,wham,med_low_cloze,0.25,wham
1364,825.7983239761664,10,15,4.327899932861328,10,True,1.0,same,med_low_cloze,0.25,same
1533,558.2062934544017,5,1,1.1761000156402588,5,True,1.0,akin,med_low_cloze,0.25,akin
1323,771.3672614960901,8,6,1.4471999406814575,8,True,1.0,dolt,med_low_cloze,0.25,dolt
1325,558.6622088690308,5,0,1.9138000011444092,5,True,1.0,redo,med_low_cloze,0.25,redo
1433,702.2819319435741,7,3,3.9416000843048096,8,True,1.0,glad,med_low_cloze,0.25,glad
1492,579.1706160347482,5,10,4.0391998291015625,9,True,1.0,hate,med_low_cloze,0.25,hate
1358,665.6510662683602,7,10,4.145400047302246,7,True,1.0,lost,med_low_cloze,0.25,lost
1368,792.9368063214121,9,10,4.627200126647949,5,True,1.0,find,med_low_cloze,0.25,find
1439,568.2183013684466,5,7,1.5051000118255615,8,True,1.0,zeal,med_low_cloze,0.25,zeal
1444,734.6139754868029,7,3,1.770900011062622,8,True,1.0,glee,med_low_cloze,0.25,glee
1373,91.76495091139674,1,2,2.460900068283081,5,True,1.0,cozy,med_low_cloze,0.25,cozy
1391,66.27041374020375,1,4,1.8691999912261963,5,True,1.0,snug,med_low_cloze,0.25,snug
1464,795.6171761228318,9,11,5.497300148010254,6,True,1.0,have,med_low_cloze,0.25,have
1501,113.44597379547474,2,9,4.947299957275391,5,True,1.0,been,med_low_cloze,0.25,been
1385,775.2430767091598,8,6,4.671899795532227,8,True,1.0,help,med_low_cloze,0.25,help
1438,861.0426844434332,12,20,4.393599987030029,7,True,1.0,care,med_low_cloze,0.25,care
1401,377.40581355036846,4,12,4.39300012588501,11,True,1.0,mind,med_low_cloze,0.25,mind
1511,599.32100965929,6,4,3.5940001010894775,7,True,1.0,soul,med_low_cloze,0.25,soul
1420,771.2739418786692,8,6,2.8685998916625977,5,True,1.0,foul,med_low_cloze,0.25,foul
1515,84.10056918302891,1,8,2.2899999618530273,6,True,1.0,yuck,med_low_cloze,0.25,yuck
1498,347.81665155612916,3,0,2.5315001010894775,9,True,1.0,urge,med_low_cloze,0.25,urge
1539,89.9016230033258,1,5,2.079200029373169,6,True,1.0,whim,med_low_cloze,0.25,whim
1458,98.44096816926586,1,5,1.8976000547409058,8,True,1.0,ploy,med_low_cloze,0.25,ploy
1554,794.8952919423866,10,8,1.934499979019165,4,True,1.0,ruse,med_low_cloze,0.25,ruse
1531,485.19759865381064,4,3,1.4149999618530273,5,True,1.0,avid,med_low_cloze,0.25,avid
1548,687.1083656976912,7,5,2.359800100326538,5,True,1.0,keen,med_low_cloze,0.25,keen
1,824.6624867166604,10,9,1.6990000009536743,9,True,1.0,pant,med_high_cloze,0.5,pant
261,112.66101715035134,1,5,2.9565999507904053,13,True,1.0,jean,med_high_cloze,0.5,jean
155,751.2179689948646,8,5,2.3578999042510986,7,True,1.0,crow,med_high_cloze,0.5,crow
335,805.969527179221,9,12,2.4547998905181885,10,True,1.0,dove,med_high_cloze,0.5,dove
12,605.77121548562,5,2,2.7809998989105225,14,True,1.0,frog,med_high_cloze,0.5,frog
442,635.0521411705192,6,4,1.8387999534606934,10,True,1.0,newt,med_high_cloze,0.5,newt
135,80.48132712743421,1,1,3.0183000564575195,10,True,1.0,earl,med_high_cloze,0.5,earl
972,273.86659183027706,3,7,3.1064999103546143,13,True,1.0,duke,med_high_cloze,0.5,duke
214,54.36567904032919,1,0,2.835700035095215,8,True,1.0,exam,med_high_cloze,0.5,exam
992,117.59566985497247,2,12,3.6324000358581543,11,True,1.0,test,med_high_cloze,0.5,test
157,752.1620901917954,8,8,1.5563000440597534,12,True,1.0,fowl,med_high_cloze,0.5,fowl
514,760.2772368048842,7,1,3.365299940109253,11,True,1.0,bird,med_high_cloze,0.5,bird
542,563.9556173220666,5,8,2.542799949645996,15,True,1.0,swan,med_high_cloze,0.5,swan
603,414.4799157049938,4,14,3.1017000675201416,15,True,1.0,duck,med_high_cloze,0.5,duck
2,659.8679374164997,7,5,2.637500047683716,10,True,1.0,robe,med_high_cloze,0.5,robe
781,753.015670436566,8,11,2.4547998905181885,11,True,1.0,vest,med_high_cloze,0.5,vest
146,72.50733584922206,1,1,1.6434999704360962,11,True,1.0,zinc,med_high_cloze,0.5,zinc
938,139.3458520158003,2,12,3.6280999183654785,16,True,1.0,lead,med_high_cloze,0.5,lead
369,109.17680533869479,2,4,2.004300117492676,10,True,1.0,barf,med_high_cloze,0.5,barf
755,157.41679934884814,2,5,2.5051000118255615,10,True,1.0,puke,med_high_cloze,0.5,puke
246,97.12885421173038,1,1,2.8608999252319336,9,True,1.0,debt,med_high_cloze,0.5,debt
1080,127.66178175548723,2,6,3.00600004196167,9,True,1.0,loan,med_high_cloze,0.5,loan
441,789.8278755536883,10,11,2.5262999534606934,10,True,1.0,mice,med_high_cloze,0.5,mice
905,328.4449469976722,3,5,2.176100015640259,13,True,1.0,puss,med_high_cloze,0.5,puss
422,85.3077639483803,1,1,2.8942999839782715,16,True,1.0,lion,med_high_cloze,0.5,lion
616,86.54004498951817,1,1,0.9031000137329102,9,True,1.0,puma,med_high_cloze,0.5,puma
721,554.8813025996934,6,4,1.5563000440597534,11,True,1.0,axes,med_high_cloze,0.5,axes
963,610.1083850482795,6,3,1.2303999662399292,9,True,1.0,maul,med_high_cloze,0.5,maul
439,411.62513919013156,4,7,1.9138000011444092,8,True,1.0,stag,med_high_cloze,0.5,stag
723,115.6000284211627,1,11,3.2360000610351562,11,True,1.0,buck,med_high_cloze,0.5,buck
566,168.76465710232867,2,12,3.4321999549865723,11,True,1.0,rose,med_high_cloze,0.5,rose
711,110.63270952371508,2,1,3.13700008392334,10,True,1.0,lily,med_high_cloze,0.5,lily
573,122.83617911993895,2,6,2.767199993133545,16,True,1.0,dish,med_high_cloze,0.5,dish
599,180.31034833106966,2,6,3.039400100708008,9,True,1.0,bowl,med_high_cloze,0.5,bowl
1117,130.3482599045673,2,3,4.0991997718811035,9,True,1.0,hurt,med_high_cloze,0.5,hurt
1152,135.06413716809095,2,7,3.6986000537872314,13,True,1.0,pain,med_high_cloze,0.5,pain
576,243.32593585383233,3,5,2.617000102996826,11,True,1.0,pony,med_high_cloze,0.5,pony
680,164.18563670402375,2,18,2.1731998920440674,13,True,1.0,mare,med_high_cloze,0.5,mare
8,91.49774205039527,1,6,2.1238999366760254,7,True,1.0,gram,med_high_cloze,0.5,gram
1239,152.03982733882827,2,4,1.9084999561309814,10,True,1.0,kilo,med_high_cloze,0.5,kilo
620,95.94709376563347,1,6,3.200900077819824,10,True,1.0,bath,med_high_cloze,0.5,bath
684,463.41696416598796,5,12,2.936500072479248,8,True,1.0,sink,med_high_cloze,0.5,sink
946,813.7129129178318,9,11,1.7559000253677368,13,True,1.0,gull,med_high_cloze,0.5,gull
1261,838.578675444038,11,15,1.5681999921798706,9,True,1.0,coot,med_high_cloze,0.5,coot
623,108.8184209493734,1,10,2.789599895477295,14,True,1.0,dime,med_high_cloze,0.5,dime
909,170.41895990163894,2,10,2.684799909591675,12,True,1.0,cent,med_high_cloze,0.5,cent
118,37.801790441558175,0,0,2.433000087738037,7,True,1.0,nova,med_high_cloze,0.5,nova
709,92.42869619463228,1,9,3.618000030517578,13,True,1.0,star,med_high_cloze,0.5,star
1437,463.0335924096133,5,16,1.544100046157837,9,True,1.0,lore,med_high_cloze,0.5,lore
1466,501.16357512088507,5,3,2.547800064086914,6,True,1.0,myth,med_high_cloze,0.5,myth
270,703.2766767312676,8,7,2.285599946975708,10,True,1.0,pact,med_high_cloze,0.5,pact
1255,130.3555669881344,2,14,4.124899864196777,11,True,1.0,deal,med_high_cloze,0.5,deal
41,139.29172177875284,2,7,2.6989998817443848,12,True,1.0,silk,med_high_cloze,0.5,silk
610,106.16641471666124,1,6,2.2095000743865967,9,True,1.0,wool,med_high_cloze,0.5,wool
1251,114.2901430477862,2,10,2.761899948120117,8,True,1.0,rage,med_high_cloze,0.5,rage
1311,341.5467075506962,4,2,2.29229998588562,8,True,1.0,fury,med_high_cloze,0.5,fury
510,391.038041154847,4,3,3.629300117492676,14,True,1.0,fish,med_high_cloze,0.5,fish
585,82.35006109136518,1,2,2.6117000579833984,12,True,1.0,tuna,med_high_cloze,0.5,tuna
910,91.29451514943274,1,4,1.857300043106079,8,True,1.0,wept,med_high_cloze,0.5,wept
1150,414.71225179140055,4,3,1.462399959564209,7,True,1.0,bawl,med_high_cloze,0.5,bawl
937,56.249927512449595,0,8,3.8190999031066895,7,True,1.0,king,med_high_cloze,0.5,king
1003,59.58480038209874,1,1,1.3009999990463257,9,True,1.0,tsar,med_high_cloze,0.5,tsar
22,103.97229613994311,1,5,2.4065001010894775,12,True,1.0,herb,med_high_cloze,0.5,herb
241,702.0049851667922,7,12,1.954200029373169,11,True,1.0,sage,med_high_cloze,0.5,sage
26,65.25924724048846,1,5,2.3784000873565674,10,True,1.0,limb,med_high_cloze,0.5,limb
692,112.07439258625043,2,7,4.154200077056885,11,True,1.0,hand,med_high_cloze,0.5,hand
30,62.345116618337855,1,2,1.9911999702453613,11,True,1.0,knit,med_high_cloze,0.5,knit
1034,101.41835906493726,1,2,1.8260999917984009,10,True,1.0,sewn,med_high_cloze,0.5,sewn
57,81.69944841542784,1,7,2.7723000049591064,11,True,1.0,plot,med_high_cloze,0.5,plot
1222,136.71251737439812,2,13,2.7874999046325684,11,True,1.0,tale,med_high_cloze,0.5,tale
61,469.21746978279054,5,7,1.9589999914169312,6,True,1.0,dung,med_high_cloze,0.5,dung
138,243.80838464317307,3,7,3.4986000061035156,7,True,1.0,crap,med_high_cloze,0.5,crap
62,425.04094664007624,4,0,0.3009999990463257,8,True,1.0,lynx,med_high_cloze,0.5,lynx
595,821.8012052685593,10,16,2.29229998588562,8,True,1.0,hare,med_high_cloze,0.5,hare
275,34.97489184376278,1,0,0.9031000137329102,13,True,1.0,ovum,med_high_cloze,0.5,ovum
821,110.60367158378946,1,10,3.4428999423980713,11,True,1.0,cell,med_high_cloze,0.5,cell
92,146.90441460975148,2,11,2.609600067138672,10,True,1.0,tuck,med_high_cloze,0.5,tuck
1287,277.2952658245082,3,9,2.851300001144409,8,True,1.0,darn,med_high_cloze,0.5,darn
240,222.5787721783193,2,4,2.478600025177002,11,True,1.0,glue,med_high_cloze,0.5,glue
815,37.75669054039065,1,1,1.0,14,True,1.0,inks,med_high_cloze,0.5,inks
141,105.75533982467991,1,10,2.5694000720977783,10,True,1.0,tick,med_high_cloze,0.5,tick
587,154.05477733713255,2,5,2.2304000854492188,8,True,1.0,flea,med_high_cloze,0.5,flea
213,25.34074142965976,1,0,1.2553000450134277,11,True,1.0,onyx,med_high_cloze,0.5,onyx
836,695.3417364608712,6,3,2.4149999618530273,9,True,1.0,jade,med_high_cloze,0.5,jade
142,370.2207023514107,4,1,2.56469988822937,12,True,1.0,glen,med_high_cloze,0.5,glen
549,189.7255049034507,2,12,3.282399892807007,13,True,1.0,hill,med_high_cloze,0.5,hill
170,135.1833147346494,2,9,2.2095000743865967,9,True,1.0,funk,med_high_cloze,0.5,funk
196,50.46763050369023,1,0,2.784600019454956,9,True,1.0,jazz,med_high_cloze,0.5,jazz
178,117.45050918680322,2,10,2.8578999042510986,10,True,1.0,bush,med_high_cloze,0.5,bush
511,128.5636177570377,2,4,3.5206000804901123,15,True,1.0,tree,med_high_cloze,0.5,tree
294,125.08033937365049,2,6,2.599900007247925,11,True,1.0,soil,med_high_cloze,0.5,soil
602,111.17141728458834,2,3,3.1175999641418457,5,True,1.0,dirt,med_high_cloze,0.5,dirt
186,715.8271556118086,7,3,2.734800100326538,12,True,1.0,lamb,med_high_cloze,0.5,lamb
608,823.396468955887,10,11,2.648400068283081,10,True,1.0,deer,med_high_cloze,0.5,deer
384,237.8025131377032,3,1,2.8006999492645264,7,True,1.0,inch,med_high_cloze,0.5,inch
1291,752.857765201919,10,8,2.0085999965667725,4,True,1.0,span,med_high_cloze,0.5,span
191,411.57160979154986,4,7,2.164400100708008,8,True,1.0,moss,med_high_cloze,0.5,moss
524,100.34627797254758,1,0,2.2147998809814453,9,True,1.0,fern,med_high_cloze,0.5,fern
266,117.86570229496655,2,7,1.8920999765396118,9,True,1.0,haze,med_high_cloze,0.5,haze
488,53.92016364331173,1,1,1.7482000589370728,9,True,1.0,smog,med_high_cloze,0.5,smog
230,696.6255144235236,7,8,1.924299955368042,10,True,1.0,lark,med_high_cloze,0.5,lark
470,685.3231307499798,6,1,1.3009999990463257,6,True,1.0,wren,med_high_cloze,0.5,wren
405,90.78811808991775,1,2,1.6720999479293823,11,True,1.0,acne,med_high_cloze,0.5,acne
1242,50.915723597822684,1,2,2.330399990081787,11,True,1.0,itch,med_high_cloze,0.5,itch
233,637.061805225727,6,7,2.3385000228881836,7,True,1.0,lure,med_high_cloze,0.5,lure
271,101.14581473567407,1,3,2.6963999271392822,6,True,1.0,bait,med_high_cloze,0.5,bait
314,412.89226209175996,4,3,2.749000072479248,11,True,1.0,shed,med_high_cloze,0.5,shed
654,238.02610514392396,3,8,4.350599765777588,15,True,1.0,room,med_high_cloze,0.5,room
251,130.9385755134827,2,6,1.462399959564209,11,True,1.0,kale,med_high_cloze,0.5,kale
559,110.62998335634657,2,8,1.2041000127792358,9,True,1.0,leek,med_high_cloze,0.5,leek
548,170.76718347173568,2,9,3.688999891281128,14,True,1.0,boat,med_high_cloze,0.5,boat
597,79.77618082533118,1,8,3.7028000354766846,10,True,1.0,ship,med_high_cloze,0.5,ship
285,676.188687523264,7,10,2.841399908065796,8,True,1.0,barn,med_high_cloze,0.5,barn
880,99.86009562958341,1,5,1.6901999711990356,9,True,1.0,silo,med_high_cloze,0.5,silo
25,103.88499712463924,1,10,1.544100046157837,8,True,1.0,mope,med_high_cloze,0.5,mope
1474,54.79484602066302,1,5,1.7243000268936157,8,True,1.0,glum,med_high_cloze,0.5,glum
319,692.4054979115892,7,5,1.8691999912261963,8,True,1.0,wasp,med_high_cloze,0.5,wasp
696,98.35621950130653,1,5,2.436199903488159,13,True,1.0,bees,med_high_cloze,0.5,bees
505,191.32269516891097,2,0,1.6128000020980835,11,True,1.0,kiwi,med_high_cloze,0.5,kiwi
626,74.4818642744473,1,5,2.243000030517578,12,True,1.0,plum,med_high_cloze,0.5,plum
454,53.05158609642598,1,3,1.3617000579833984,10,True,1.0,oxen,med_high_cloze,0.5,oxen
621,110.93524157362947,1,12,3.14739990234375,8,True,1.0,bull,med_high_cloze,0.5,bull
545,76.20689147043788,1,0,2.2227001190185547,14,True,1.0,mayo,med_high_cloze,0.5,mayo
736,196.47395711882808,2,9,1.2553000450134277,10,True,1.0,slaw,med_high_cloze,0.5,slaw
544,115.07238761563656,2,9,2.413300037384033,10,True,1.0,cafe,med_high_cloze,0.5,cafe
763,88.14441507637467,1,1,2.037400007247925,7,True,1.0,deli,med_high_cloze,0.5,deli
114,566.0676458363362,5,1,3.904400110244751,8,True,1.0,whoa,med_high_cloze,0.5,whoa
1483,55.18568362746795,1,1,2.7458999156951904,6,True,1.0,oops,med_high_cloze,0.5,oops
578,113.49188195693179,2,3,2.510499954223633,9,True,1.0,pond,med_high_cloze,0.5,pond
592,122.13790796130759,2,13,3.2641000747680664,9,True,1.0,lake,med_high_cloze,0.5,lake
174,83.82825754859286,1,2,2.5211000442504883,13,True,1.0,riot,med_high_cloze,0.5,riot
877,63.08339982116213,1,3,2.2528998851776123,11,True,1.0,thug,med_high_cloze,0.5,thug
590,122.83057970831105,2,11,3.585599899291992,12,True,1.0,beer,med_high_cloze,0.5,beer
1338,813.6129743448967,9,15,3.514899969100952,11,True,1.0,sake,med_high_cloze,0.5,sake
695,80.19222976556986,0,12,2.7809998989105225,15,True,1.0,pill,med_high_cloze,0.5,pill
798,59.251771876252086,1,2,3.36299991607666,12,True,1.0,drug,med_high_cloze,0.5,drug
596,124.67696903794783,2,10,4.168700218200684,9,True,1.0,face,med_high_cloze,0.5,face
676,186.96604758636923,2,11,4.277599811553955,9,True,1.0,head,med_high_cloze,0.5,head
144,120.35898420528997,2,6,1.8194999694824219,6,True,1.0,posh,med_high_cloze,0.5,posh
1347,83.92040449207346,1,5,2.0492000579833984,7,True,1.0,snob,med_high_cloze,0.5,snob
744,782.1359767200113,9,11,2.613800048828125,12,True,1.0,rash,med_high_cloze,0.5,rash
830,151.92141380915777,2,10,1.0,9,True,1.0,welt,med_high_cloze,0.5,welt
958,108.69848673957884,1,9,3.536799907684326,8,True,1.0,nine,med_high_cloze,0.5,nine
1188,90.08936042448627,1,6,4.115499973297119,9,True,1.0,four,med_high_cloze,0.5,four
751,69.14662530316784,0,8,2.4377999305725098,6,True,1.0,peel,med_high_cloze,0.5,peel
805,76.80618794106292,1,9,1.1761000156402588,6,True,1.0,rind,med_high_cloze,0.5,rind
1367,75.0875438078672,1,10,2.4969000816345215,6,True,1.0,scam,med_high_cloze,0.5,scam
1456,115.65914179795614,2,4,1.531499981880188,6,True,1.0,dupe,med_high_cloze,0.5,dupe
838,96.32120474048992,1,6,2.1875,10,True,1.0,boob,med_high_cloze,0.5,boob
843,173.2991349388185,2,13,1.2303999662399292,7,True,1.0,teat,med_high_cloze,0.5,teat
71,68.63683608176062,1,4,1.6812000274658203,10,True,1.0,spud,med_high_cloze,0.5,spud
698,73.50364069983378,1,7,3.0220000743865967,9,True,1.0,chip,med_high_cloze,0.5,chip
23,103.61579229758976,1,18,1.079200029373169,8,True,1.0,sear,med_high_cloze,0.5,sear
903,164.64531860298564,2,13,2.510499954223633,9,True,1.0,bake,med_high_cloze,0.5,bake
152,53.45865851443244,0,8,2.0569000244140625,4,True,1.0,goof,med_high_cloze,0.5,goof
1108,36.297138538448436,1,2,1.544100046157837,8,True,1.0,typo,med_high_cloze,0.5,typo
40,105.67277102434483,1,12,1.5563000440597534,11,True,1.0,gash,med_high_cloze,0.5,gash
931,95.81860368282472,1,6,3.4498000144958496,7,True,1.0,burn,med_high_cloze,0.5,burn
49,497.2310631154936,5,13,2.2279000282287598,11,True,1.0,lime,med_high_cloze,0.5,lime
557,138.64152507258365,2,13,1.8387999534606934,10,True,1.0,pear,med_high_cloze,0.5,pear
46,602.3983938404316,5,1,3.4149999618530273,6,True,1.0,duty,med_high_cloze,0.5,duty
1461,132.9848537618229,2,12,2.9684998989105225,8,True,1.0,role,med_high_cloze,0.5,role
305,71.11759351559357,1,2,3.380199909210205,7,True,1.0,plus,med_high_cloze,0.5,plus
375,96.58064039078337,1,6,2.4518001079559326,8,True,1.0,grid,med_high_cloze,0.5,grid
47,149.45791382971817,2,13,1.579800009727478,5,True,1.0,hone,med_high_cloze,0.5,hone
364,69.74215418140635,0,4,0.7781999707221985,10,True,1.0,rasp,med_high_cloze,0.5,rasp
195,255.00010486476808,3,2,1.8451000452041626,8,True,1.0,alto,med_high_cloze,0.5,alto
1105,55.84700172336471,1,1,1.8976000547409058,8,True,1.0,diva,med_high_cloze,0.5,diva
159,826.8747510962663,11,16,2.7551000118255615,10,True,1.0,boot,med_high_cloze,0.5,boot
609,115.81847691821383,2,7,2.577500104904175,6,True,1.0,heel,med_high_cloze,0.5,heel
162,52.727929650998384,1,0,3.1201999187469482,12,True,1.0,taxi,med_high_cloze,0.5,taxi
475,74.25821045445932,1,1,2.5933001041412354,12,True,1.0,auto,med_high_cloze,0.5,auto
161,145.68695526222183,2,4,1.6901999711990356,9,True,1.0,font,med_high_cloze,0.5,font
163,66.63671596276247,1,4,3.490499973297119,5,True,1.0,type,med_high_cloze,0.5,type
203,73.65944071199814,1,2,2.3032000064849854,13,True,1.0,bulb,med_high_cloze,0.5,bulb
534,104.58170865406814,1,8,2.81820011138916,11,True,1.0,lamp,med_high_cloze,0.5,lamp
185,45.42196470276397,0,0,1.2788000106811523,12,True,1.0,oboe,med_high_cloze,0.5,oboe
277,139.93354964841097,2,7,2.1303000450134277,11,True,1.0,harp,med_high_cloze,0.5,harp
342,63.868629201808666,1,0,1.9031000137329102,8,True,1.0,luau,med_high_cloze,0.5,luau
1093,139.14869217098027,2,13,1.8451000452041626,10,True,1.0,fest,med_high_cloze,0.5,fest
202,116.56210554254001,2,4,1.986799955368042,9,True,1.0,moan,med_high_cloze,0.5,moan
273,72.75838029343458,1,3,0.9031000137329102,6,True,1.0,yelp,med_high_cloze,0.5,yelp
346,80.91553830417,1,6,2.672100067138672,9,True,1.0,hint,med_high_cloze,0.5,hint
480,63.2582580448122,1,3,2.9537999629974365,7,True,1.0,clue,med_high_cloze,0.5,clue
210,112.6703389877855,2,7,2.037400007247925,11,True,1.0,snot,med_high_cloze,0.5,snot
581,111.94797405540126,2,10,3.5511999130249023,11,True,1.0,nose,med_high_cloze,0.5,nose
221,72.98154224941644,1,2,1.7243000268936157,9,True,1.0,opal,med_high_cloze,0.5,opal
671,473.7194441225437,4,0,2.783900022506714,11,True,1.0,ruby,med_high_cloze,0.5,ruby
234,57.2227846743535,0,3,3.0980000495910645,6,True,1.0,path,med_high_cloze,0.5,path
677,110.06838687043481,2,5,3.7565999031066895,11,True,1.0,road,med_high_cloze,0.5,road
244,154.44484762893725,2,5,2.9014999866485596,12,True,1.0,tune,med_high_cloze,0.5,tune
961,227.52678404947565,3,0,1.924299955368042,10,True,1.0,hymn,med_high_cloze,0.5,hymn
282,109.38333045260165,1,9,2.730799913406372,10,True,1.0,pork,med_high_cloze,0.5,pork
683,109.17630844665348,1,6,3.0025999546051025,13,True,1.0,beef,med_high_cloze,0.5,beef
440,519.5368579394064,5,4,2.613800048828125,11,True,1.0,tray,med_high_cloze,0.5,tray
990,820.9510971281339,11,13,4.1585001945495605,10,True,1.0,case,med_high_cloze,0.5,case
297,313.27899304535305,3,10,2.3559999465942383,6,True,1.0,vile,med_high_cloze,0.5,vile
1543,94.4179503256766,1,8,5.124199867248535,12,True,1.0,good,med_high_cloze,0.5,good
507,189.9681284134343,2,8,1.8260999917984009,9,True,1.0,tush,med_high_cloze,0.5,tush
860,386.71873222403667,4,12,5.0106000900268555,8,True,1.0,back,med_high_cloze,0.5,back
299,57.87688504640389,1,0,1.9031000137329102,7,True,1.0,quad,med_high_cloze,0.5,quad
651,93.19288698370113,1,7,2.7202000617980957,9,True,1.0,jeep,med_high_cloze,0.5,jeep
367,549.652266958184,5,3,1.6232000589370728,8,True,1.0,clog,med_high_cloze,0.5,clog
561,812.7087038546136,10,11,2.661799907684326,8,True,1.0,sock,med_high_cloze,0.5,sock
301,129.05950863230547,2,10,1.7323999404907227,10,True,1.0,mead,med_high_cloze,0.5,mead
657,121.77584483295126,2,16,3.4883999824523926,7,True,1.0,wine,med_high_cloze,0.5,wine
