WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Constraint_name,IsExpected_name,Constraint_code,IsExpected_code,WordInput
1054,879.8033873742755,9,7,3.876699924468994,8,True,1.0,team,HighConstraint,Unexpected,0.5,-0.5,team
95,861.6693027977806,7,8,0.7781999707221985,6,True,1.0,eave,HighConstraint,Unexpected,0.5,-0.5,eave
660,865.0917415561283,8,7,3.2597999572753906,10,True,1.0,roof,HighConstraint,Unexpected,0.5,-0.5,roof
120,631.3356956157934,4,0,1.7633999586105347,7,True,1.0,afro,HighConstraint,Unexpected,0.5,-0.5,afro
1390,819.1657218099034,6,5,1.9394999742507935,10,True,1.0,jive,HighConstraint,Unexpected,0.5,-0.5,jive
98,817.3190602826334,6,3,2.8136000633239746,9,True,1.0,hawk,HighConstraint,Unexpected,0.5,-0.5,hawk
889,920.7130326985764,11,12,1.8632999658584595,8,True,1.0,loon,HighConstraint,Unexpected,0.5,-0.5,loon
128,841.3136750957722,7,3,0.9031000137329102,9,True,1.0,alum,HighConstraint,Unexpected,0.5,-0.5,alum
582,897.587132745816,9,4,2.998300075531006,8,True,1.0,salt,HighConstraint,Unexpected,0.5,-0.5,salt
101,832.5955226185458,7,3,2.983599901199341,9,True,1.0,june,HighConstraint,Unexpected,0.5,-0.5,june
1155,912.7572981191992,9,9,4.085100173950195,9,True,1.0,week,HighConstraint,Unexpected,0.5,-0.5,week
137,885.5606440442247,8,6,1.9955999851226807,9,True,1.0,fang,HighConstraint,Unexpected,0.5,-0.5,fang
675,901.3914371699353,9,6,1.1461000442504883,8,True,1.0,tusk,HighConstraint,Unexpected,0.5,-0.5,tusk
102,920.8120842169725,8,6,2.1238999366760254,8,True,1.0,reap,HighConstraint,Unexpected,0.5,-0.5,reap
284,843.9404333943945,8,4,1.2553000450134277,7,True,1.0,sown,HighConstraint,Unexpected,0.5,-0.5,sown
117,781.6439094604586,7,4,0.8450999855995178,4,True,1.0,glob,HighConstraint,Unexpected,0.5,-0.5,glob
978,752.0226684944339,6,2,1.4471999406814575,6,True,1.0,ooze,HighConstraint,Unexpected,0.5,-0.5,ooze
111,813.2338388885403,6,1,1.1461000442504883,8,True,1.0,peso,HighConstraint,Unexpected,0.5,-0.5,peso
1260,913.4540387696665,7,4,1.986799955368042,11,True,1.0,watt,HighConstraint,Unexpected,0.5,-0.5,watt
127,909.645121608125,9,9,2.76419997215271,7,True,1.0,cock,HighConstraint,Unexpected,0.5,-0.5,cock
604,886.2434448430589,9,9,3.0141000747680664,6,True,1.0,wing,HighConstraint,Unexpected,0.5,-0.5,wing
122,918.2515727356719,10,11,1.0,11,True,1.0,seep,HighConstraint,Unexpected,0.5,-0.5,seep
1186,871.0712729521365,9,10,1.5681999921798706,3,True,1.0,gush,HighConstraint,Unexpected,0.5,-0.5,gush
151,845.6157951305788,8,9,2.9781999588012695,10,True,1.0,vice,HighConstraint,Unexpected,0.5,-0.5,vice
858,845.6725187458654,8,9,2.086400032043457,9,True,1.0,swab,HighConstraint,Unexpected,0.5,-0.5,swab
123,892.3974832755542,11,15,2.566999912261963,5,True,1.0,bent,HighConstraint,Unexpected,0.5,-0.5,bent
478,897.8017128226135,9,10,2.448699951171875,7,True,1.0,warp,HighConstraint,Unexpected,0.5,-0.5,warp
187,723.7457042201246,5,1,3.122499942779541,7,True,1.0,amen,HighConstraint,Unexpected,0.5,-0.5,amen
316,920.2493294644084,11,13,2.2809998989105225,10,True,1.0,lent,HighConstraint,Unexpected,0.5,-0.5,lent
131,899.2133390794252,11,10,2.429800033569336,6,True,1.0,sole,HighConstraint,Unexpected,0.5,-0.5,sole
256,920.8440327216234,10,8,2.5866000652313232,6,True,1.0,bass,HighConstraint,Unexpected,0.5,-0.5,bass
154,852.8956949757818,7,3,1.9493999481201172,5,True,1.0,gasp,HighConstraint,Unexpected,0.5,-0.5,gasp
1013,786.4381670432083,6,3,2.240499973297119,7,True,1.0,sigh,HighConstraint,Unexpected,0.5,-0.5,sigh
136,883.0271316786499,8,5,2.56820011138916,9,True,1.0,dorm,HighConstraint,Unexpected,0.5,-0.5,dorm
383,901.566876791327,8,5,2.2067999839782715,12,True,1.0,frat,HighConstraint,Unexpected,0.5,-0.5,frat
153,813.7725674758289,6,1,1.4471999406814575,9,True,1.0,noun,HighConstraint,Unexpected,0.5,-0.5,noun
1301,787.221603980164,7,3,5.320700168609619,6,True,1.0,they,HighConstraint,Unexpected,0.5,-0.5,they
148,808.4144953421603,6,1,3.116300106048584,10,True,1.0,data,HighConstraint,Unexpected,0.5,-0.5,data
831,882.7003963872746,10,11,3.351599931716919,11,True,1.0,file,HighConstraint,Unexpected,0.5,-0.5,file
215,842.8025183575104,9,8,2.8006999492645264,12,True,1.0,tire,HighConstraint,Unexpected,0.5,-0.5,tire
791,922.2181806649735,10,12,2.170300006866455,10,True,1.0,puck,HighConstraint,Unexpected,0.5,-0.5,puck
158,823.8408513564722,6,1,3.486999988555908,3,True,1.0,lots,HighConstraint,Unexpected,0.5,-0.5,lots
1431,871.5848365458044,7,2,4.263199806213379,7,True,1.0,many,HighConstraint,Unexpected,0.5,-0.5,many
181,927.9093212277651,8,6,2.06820011138916,10,True,1.0,tong,HighConstraint,Unexpected,0.5,-0.5,tong
1116,861.4870659509709,9,11,1.9031000137329102,6,True,1.0,spat,HighConstraint,Unexpected,0.5,-0.5,spat
167,859.5417613342591,8,6,1.1138999462127686,9,True,1.0,nape,HighConstraint,Unexpected,0.5,-0.5,nape
322,858.3029595500248,8,5,2.8115999698638916,6,True,1.0,chin,HighConstraint,Unexpected,0.5,-0.5,chin
197,887.499037417592,9,8,2.773099899291992,5,True,1.0,porn,HighConstraint,Unexpected,0.5,-0.5,porn
1096,673.8242169078501,4,0,1.9444999694824219,6,True,1.0,orgy,HighConstraint,Unexpected,0.5,-0.5,orgy
172,907.5872840727332,9,10,1.919100046157837,7,True,1.0,gent,HighConstraint,Unexpected,0.5,-0.5,gent
274,933.334831627363,12,14,2.8469998836517334,10,True,1.0,dame,HighConstraint,Unexpected,0.5,-0.5,dame
192,826.3025802516319,7,3,3.0381999015808105,6,True,1.0,deny,HighConstraint,Unexpected,0.5,-0.5,deny
1435,878.2326195238338,9,11,3.2513999938964844,4,True,1.0,nope,HighConstraint,Unexpected,0.5,-0.5,nope
176,827.1337793373234,6,2,1.9589999914169312,10,True,1.0,gala,HighConstraint,Unexpected,0.5,-0.5,gala
1081,920.7051765655431,7,3,2.9576001167297363,12,True,1.0,prom,HighConstraint,Unexpected,0.5,-0.5,prom
206,899.5738266023667,11,15,1.7482000589370728,10,True,1.0,soot,HighConstraint,Unexpected,0.5,-0.5,soot
1135,665.1062836313193,6,2,1.079200029373169,6,True,1.0,inky,HighConstraint,Unexpected,0.5,-0.5,inky
177,823.4669422648385,6,0,3.0834999084472656,6,True,1.0,guts,HighConstraint,Unexpected,0.5,-0.5,guts
434,916.542802869986,10,11,1.6128000020980835,11,True,1.0,bile,HighConstraint,Unexpected,0.5,-0.5,bile
193,893.6550001536876,7,3,1.857300043106079,11,True,1.0,gout,HighConstraint,Unexpected,0.5,-0.5,gout
519,722.9126135255245,6,1,2.8750998973846436,8,True,1.0,knee,HighConstraint,Unexpected,0.5,-0.5,knee
180,829.1651300698938,7,5,2.52239990234375,8,True,1.0,vain,HighConstraint,Unexpected,0.5,-0.5,vain
298,838.4575282282646,7,2,2.859100103378296,9,True,1.0,self,HighConstraint,Unexpected,0.5,-0.5,self
201,860.6696442692122,10,8,1.7924000024795532,6,True,1.0,bony,HighConstraint,Unexpected,0.5,-0.5,bony
811,732.7895113200135,5,0,2.1270999908447266,7,True,1.0,jaws,HighConstraint,Unexpected,0.5,-0.5,jaws
190,885.9236454063572,9,6,1.1138999462127686,4,True,1.0,meld,HighConstraint,Unexpected,0.5,-0.5,meld
1290,763.461470244613,6,1,2.0492000579833984,5,True,1.0,ante,HighConstraint,Unexpected,0.5,-0.5,ante
247,827.4319246432913,8,9,2.158400058746338,7,True,1.0,stat,HighConstraint,Unexpected,0.5,-0.5,stat
1423,665.8789905601964,5,1,2.2788000106811523,6,True,1.0,info,HighConstraint,Unexpected,0.5,-0.5,info
200,657.726075147535,5,3,1.0,3,True,1.0,boxy,HighConstraint,Unexpected,0.5,-0.5,boxy
607,917.6502878213989,9,11,2.7274999618530273,11,True,1.0,dice,HighConstraint,Unexpected,0.5,-0.5,dice
254,610.7181644395808,4,0,3.5051000118255615,3,True,1.0,upon,HighConstraint,Unexpected,0.5,-0.5,upon
1406,754.3536114309848,6,2,4.82919979095459,7,True,1.0,over,HighConstraint,Unexpected,0.5,-0.5,over
205,937.3878813133412,10,13,2.748199939727783,8,True,1.0,lick,HighConstraint,Unexpected,0.5,-0.5,lick
218,877.2602497721685,8,6,1.4914000034332275,10,True,1.0,balm,HighConstraint,Unexpected,0.5,-0.5,balm
235,829.6580561969707,6,3,1.3009999990463257,8,True,1.0,kiln,HighConstraint,Unexpected,0.5,-0.5,kiln
357,834.893045217835,8,7,2.7874999046325684,7,True,1.0,clay,HighConstraint,Unexpected,0.5,-0.5,clay
209,865.072065717691,8,4,3.1835999488830566,5,True,1.0,gosh,HighConstraint,Unexpected,0.5,-0.5,gosh
1233,858.0804062356001,8,9,4.285699844360352,6,True,1.0,fuck,HighConstraint,Unexpected,0.5,-0.5,fuck
229,841.302817550087,7,4,2.322200059890747,8,True,1.0,curb,HighConstraint,Unexpected,0.5,-0.5,curb
1487,868.4055507749703,7,4,4.160200119018555,10,True,1.0,damn,HighConstraint,Unexpected,0.5,-0.5,damn
227,808.2772126435632,6,1,2.8369998931884766,4,True,1.0,blah,HighConstraint,Unexpected,0.5,-0.5,blah
1332,701.4330365617795,5,2,2.1522998809814453,5,True,1.0,idle,HighConstraint,Unexpected,0.5,-0.5,idle
253,831.9700062552647,7,4,1.6232000589370728,5,True,1.0,drab,HighConstraint,Unexpected,0.5,-0.5,drab
302,660.5076513444271,3,1,1.0,7,True,1.0,ashy,HighConstraint,Unexpected,0.5,-0.5,ashy
232,880.748257143338,9,13,2.1138999462127686,5,True,1.0,rave,HighConstraint,Unexpected,0.5,-0.5,rave
330,820.3359349937431,6,2,2.004300117492676,10,True,1.0,hula,HighConstraint,Unexpected,0.5,-0.5,hula
279,841.886660787269,6,1,2.3617000579833984,8,True,1.0,trek,HighConstraint,Unexpected,0.5,-0.5,trek
853,896.8787491655354,9,6,3.417099952697754,7,True,1.0,camp,HighConstraint,Unexpected,0.5,-0.5,camp
242,915.7234731584289,11,10,3.203000068664551,9,True,1.0,bond,HighConstraint,Unexpected,0.5,-0.5,bond
837,779.7077114990504,5,1,2.3364999294281006,12,True,1.0,visa,HighConstraint,Unexpected,0.5,-0.5,visa
283,816.114229693256,6,1,2.5011000633239746,8,True,1.0,crib,HighConstraint,Unexpected,0.5,-0.5,crib
473,918.8059673446345,11,12,2.506500005722046,9,True,1.0,bunk,HighConstraint,Unexpected,0.5,-0.5,bunk
245,907.5069966039216,9,11,2.1461000442504883,7,True,1.0,tame,HighConstraint,Unexpected,0.5,-0.5,tame
1417,877.2103719783202,8,4,3.4660000801086426,6,True,1.0,wild,HighConstraint,Unexpected,0.5,-0.5,wild
306,877.2072931640971,8,4,1.8260999917984009,7,True,1.0,duet,HighConstraint,Unexpected,0.5,-0.5,duet
986,796.7921976283794,6,2,1.8260999917984009,5,True,1.0,trio,HighConstraint,Unexpected,0.5,-0.5,trio
248,906.5442169392848,9,5,2.5762999057769775,11,True,1.0,monk,HighConstraint,Unexpected,0.5,-0.5,monk
1415,932.9924118375573,12,16,4.38040018081665,9,True,1.0,hell,HighConstraint,Unexpected,0.5,-0.5,hell
293,829.2936968340539,6,1,2.6364998817443848,9,True,1.0,drum,HighConstraint,Unexpected,0.5,-0.5,drum
708,868.2678420016942,8,6,2.09689998626709,8,True,1.0,gong,HighConstraint,Unexpected,0.5,-0.5,gong
265,905.5599722854162,10,11,1.875100016593933,4,True,1.0,rite,HighConstraint,Unexpected,0.5,-0.5,rite
1148,866.5366393620989,7,2,1.579800009727478,9,True,1.0,sect,HighConstraint,Unexpected,0.5,-0.5,sect
313,884.369266027674,11,12,2.8041000366210938,6,True,1.0,slap,HighConstraint,Unexpected,0.5,-0.5,slap
822,915.1155094550993,10,9,3.3183000087738037,7,True,1.0,bite,HighConstraint,Unexpected,0.5,-0.5,bite
289,852.6979814049652,7,3,1.715999960899353,8,True,1.0,perm,HighConstraint,Unexpected,0.5,-0.5,perm
522,839.7437724050391,8,5,2.4914000034332275,8,True,1.0,comb,HighConstraint,Unexpected,0.5,-0.5,comb
344,606.4597389572533,3,1,1.3802000284194946,4,True,1.0,ajar,HighConstraint,Unexpected,0.5,-0.5,ajar
1182,871.001711935112,8,5,4.128900051116943,6,True,1.0,shut,HighConstraint,Unexpected,0.5,-0.5,shut
295,936.1580074092875,11,12,2.0413999557495117,10,True,1.0,lice,HighConstraint,Unexpected,0.5,-0.5,lice
712,867.2479937751975,9,6,2.6963999271392822,6,True,1.0,bald,HighConstraint,Unexpected,0.5,-0.5,bald
325,877.627212430714,9,7,3.3385000228881836,4,True,1.0,main,HighConstraint,Unexpected,0.5,-0.5,main
486,691.7608094952416,5,1,1.2041000127792358,5,True,1.0,crux,HighConstraint,Unexpected,0.5,-0.5,crux
320,910.659652844226,8,4,1.3423999547958374,10,True,1.0,doer,HighConstraint,Unexpected,0.5,-0.5,doer
1416,861.2315075290757,8,4,3.735100030899048,5,True,1.0,busy,HighConstraint,Unexpected,0.5,-0.5,busy
372,798.744075072092,5,1,3.924299955368042,12,True,1.0,news,HighConstraint,Unexpected,0.5,-0.5,news
1484,822.8762573444483,8,3,5.700699806213379,6,True,1.0,what,HighConstraint,Unexpected,0.5,-0.5,what
323,941.8966392124476,10,12,2.004300117492676,8,True,1.0,dome,HighConstraint,Unexpected,0.5,-0.5,dome
722,929.6090657462983,12,15,3.4231998920440674,7,True,1.0,hall,HighConstraint,Unexpected,0.5,-0.5,hall
336,874.4486058916169,9,11,1.7482000589370728,7,True,1.0,gore,HighConstraint,Unexpected,0.5,-0.5,gore
907,909.0355655717701,9,5,1.968500018119812,6,True,1.0,clot,HighConstraint,Unexpected,0.5,-0.5,clot
334,897.4713609519416,8,4,1.2553000450134277,11,True,1.0,hemp,HighConstraint,Unexpected,0.5,-0.5,hemp
363,929.6765370398007,10,13,1.9589999914169312,9,True,1.0,dill,HighConstraint,Unexpected,0.5,-0.5,dill
361,929.1358750251038,10,13,2.762700080871582,10,True,1.0,heal,HighConstraint,Unexpected,0.5,-0.5,heal
370,914.6109021031652,11,11,3.026900053024292,9,True,1.0,cure,HighConstraint,Unexpected,0.5,-0.5,cure
343,909.1917141644557,8,8,2.539099931716919,8,True,1.0,loop,HighConstraint,Unexpected,0.5,-0.5,loop
497,846.5346705772369,7,2,3.1350998878479004,3,True,1.0,tied,HighConstraint,Unexpected,0.5,-0.5,tied
392,815.6144974807188,6,3,1.8062000274658203,8,True,1.0,kelp,HighConstraint,Unexpected,0.5,-0.5,kelp
586,932.2468389874873,9,8,2.3032000064849854,11,True,1.0,clam,HighConstraint,Unexpected,0.5,-0.5,clam
348,856.2467025045314,10,8,1.3221999406814575,8,True,1.0,vise,HighConstraint,Unexpected,0.5,-0.5,vise
659,920.6858699382825,10,12,3.287600040435791,7,True,1.0,hook,HighConstraint,Unexpected,0.5,-0.5,hook
373,916.604749659705,11,13,1.924299955368042,6,True,1.0,mast,HighConstraint,Unexpected,0.5,-0.5,mast
455,918.5938260400392,11,13,2.3345000743865967,7,True,1.0,hull,HighConstraint,Unexpected,0.5,-0.5,hull
349,832.3870241550628,8,7,2.1522998809814453,7,True,1.0,woof,HighConstraint,Unexpected,0.5,-0.5,woof
1219,781.8381736724667,6,7,1.7482000589370728,5,True,1.0,oink,HighConstraint,Unexpected,0.5,-0.5,oink
382,883.0341553553459,8,5,1.531499981880188,11,True,1.0,blog,HighConstraint,Unexpected,0.5,-0.5,blog
710,932.2991585215644,10,15,3.274199962615967,11,True,1.0,mail,HighConstraint,Unexpected,0.5,-0.5,mail
374,750.2551143451736,6,4,1.4471999406814575,4,True,1.0,tyke,HighConstraint,Unexpected,0.5,-0.5,tyke
748,801.1610002606689,6,2,4.186299800872803,6,True,1.0,kids,HighConstraint,Unexpected,0.5,-0.5,kids
403,641.2018906603092,4,0,2.6884000301361084,6,True,1.0,envy,HighConstraint,Unexpected,0.5,-0.5,envy
492,883.7927869880562,10,10,2.4547998905181885,3,True,1.0,lust,HighConstraint,Unexpected,0.5,-0.5,lust
393,918.1294011416379,9,9,2.8608999252319336,8,True,1.0,corn,HighConstraint,Unexpected,0.5,-0.5,corn
666,843.2603262870562,7,3,2.0253000259399414,11,True,1.0,oats,HighConstraint,Unexpected,0.5,-0.5,oats
426,905.8255286855817,9,7,2.4828999042510986,8,True,1.0,peak,HighConstraint,Unexpected,0.5,-0.5,peak
1178,640.9847274174633,4,0,1.6434999704360962,5,True,1.0,apex,HighConstraint,Unexpected,0.5,-0.5,apex
398,905.2715918825874,8,4,3.1092000007629395,9,True,1.0,soup,HighConstraint,Unexpected,0.5,-0.5,soup
556,817.2703161925313,6,2,2.2014000415802,11,True,1.0,taco,HighConstraint,Unexpected,0.5,-0.5,taco
415,839.4447052553891,6,1,1.579800009727478,12,True,1.0,mono,HighConstraint,Unexpected,0.5,-0.5,mono
1173,842.2435862678327,6,2,1.740399956703186,13,True,1.0,aids,HighConstraint,Unexpected,0.5,-0.5,aids
408,830.5035312289089,6,3,2.340399980545044,7,True,1.0,turf,HighConstraint,Unexpected,0.5,-0.5,turf
553,811.1687009099367,7,4,2.799999952316284,5,True,1.0,lawn,HighConstraint,Unexpected,0.5,-0.5,lawn
425,846.3843704439059,7,6,1.9138000011444092,14,True,1.0,yarn,HighConstraint,Unexpected,0.5,-0.5,yarn
580,924.5711645805611,10,12,1.7633999586105347,9,True,1.0,bead,HighConstraint,Unexpected,0.5,-0.5,bead
411,879.8235875563765,8,5,3.81850004196167,8,True,1.0,poor,HighConstraint,Unexpected,0.5,-0.5,poor
968,928.2272286924635,10,9,1.8194999694824219,12,True,1.0,slum,HighConstraint,Unexpected,0.5,-0.5,slum
431,824.2696347670557,6,1,4.044600009918213,4,True,1.0,goes,HighConstraint,Unexpected,0.5,-0.5,goes
1442,685.344546303196,6,3,4.634200096130371,5,True,1.0,into,HighConstraint,Unexpected,0.5,-0.5,into
413,913.2670233545953,10,13,1.3978999853134155,10,True,1.0,pane,HighConstraint,Unexpected,0.5,-0.5,pane
882,908.01474146957,12,11,1.9776999950408936,6,True,1.0,slab,HighConstraint,Unexpected,0.5,-0.5,slab
449,665.0300622232919,5,3,2.591099977493286,4,True,1.0,unto,HighConstraint,Unexpected,0.5,-0.5,unto
1460,688.0873862769776,4,0,3.058799982070923,8,True,1.0,thou,HighConstraint,Unexpected,0.5,-0.5,thou
423,861.7024998582486,9,7,2.895400047302246,6,True,1.0,flew,HighConstraint,Unexpected,0.5,-0.5,flew
1097,911.066227112904,10,9,1.8976000547409058,6,True,1.0,soar,HighConstraint,Unexpected,0.5,-0.5,soar
446,842.7726900914397,7,3,1.6901999711990356,8,True,1.0,gimp,HighConstraint,Unexpected,0.5,-0.5,gimp
1283,892.5693137841776,9,10,3.433000087738037,8,True,1.0,code,HighConstraint,Unexpected,0.5,-0.5,code
443,909.9224092994986,10,8,1.4471999406814575,10,True,1.0,musk,HighConstraint,Unexpected,0.5,-0.5,musk
861,921.3170666504308,9,8,4.383999824523926,8,True,1.0,shit,HighConstraint,Unexpected,0.5,-0.5,shit
448,914.0781022042978,10,9,2.5464999675750732,8,True,1.0,bolt,HighConstraint,Unexpected,0.5,-0.5,bolt
551,868.7506729192522,7,10,2.978600025177002,8,True,1.0,nail,HighConstraint,Unexpected,0.5,-0.5,nail
447,695.7637465081561,4,0,2.439300060272217,9,True,1.0,ammo,HighConstraint,Unexpected,0.5,-0.5,ammo
874,914.1795278111379,8,4,3.0852999687194824,9,True,1.0,trap,HighConstraint,Unexpected,0.5,-0.5,trap
471,922.4954946898742,9,8,1.7924000024795532,14,True,1.0,dusk,HighConstraint,Unexpected,0.5,-0.5,dusk
1244,722.6407283891679,6,2,1.6232000589370728,3,True,1.0,hazy,HighConstraint,Unexpected,0.5,-0.5,hazy
461,925.295689396238,11,13,2.544100046157837,7,True,1.0,bean,HighConstraint,Unexpected,0.5,-0.5,bean
667,644.8356153037437,4,0,1.431399941444397,9,True,1.0,okra,HighConstraint,Unexpected,0.5,-0.5,okra
485,896.1689626782633,9,7,2.075500011444092,7,True,1.0,flop,HighConstraint,Unexpected,0.5,-0.5,flop
1527,782.5030101991302,7,3,1.924299955368042,7,True,1.0,hype,HighConstraint,Unexpected,0.5,-0.5,hype
468,867.6911385903511,8,4,1.8920999765396118,6,True,1.0,cram,HighConstraint,Unexpected,0.5,-0.5,cram
1355,644.1250674380935,4,0,0.8450999855995178,6,True,1.0,ditz,HighConstraint,Unexpected,0.5,-0.5,ditz
494,818.0627326836697,6,1,1.6128000020980835,8,True,1.0,saga,HighConstraint,Unexpected,0.5,-0.5,saga
1463,652.1186757784519,4,0,2.0827999114990234,7,True,1.0,epic,HighConstraint,Unexpected,0.5,-0.5,epic
481,870.7735531653019,7,2,1.4914000034332275,6,True,1.0,coed,HighConstraint,Unexpected,0.5,-0.5,coed
816,911.8956579468635,9,9,3.295599937438965,9,True,1.0,dean,HighConstraint,Unexpected,0.5,-0.5,dean
520,920.9217092429539,9,6,2.730799913406372,10,True,1.0,goat,HighConstraint,Unexpected,0.5,-0.5,goat
803,826.6569821752455,7,3,2.18179988861084,8,True,1.0,calf,HighConstraint,Unexpected,0.5,-0.5,calf
484,687.6385807257163,5,0,2.340399980545044,6,True,1.0,iced,HighConstraint,Unexpected,0.5,-0.5,iced
771,938.9816232509995,10,11,2.0413999557495117,7,True,1.0,rink,HighConstraint,Unexpected,0.5,-0.5,rink
574,923.996132821766,9,9,2.7135000228881836,8,True,1.0,worm,HighConstraint,Unexpected,0.5,-0.5,worm
1027,823.6596268775872,6,1,2.1461000442504883,7,True,1.0,grub,HighConstraint,Unexpected,0.5,-0.5,grub
509,932.7032345070756,11,16,3.7286999225616455,8,True,1.0,ball,HighConstraint,Unexpected,0.5,-0.5,ball
674,829.5884294715208,8,4,1.8513000011444092,7,True,1.0,mitt,HighConstraint,Unexpected,0.5,-0.5,mitt
539,923.4994974891949,9,7,3.0048000812530518,8,True,1.0,mask,HighConstraint,Unexpected,0.5,-0.5,mask
818,846.7079799529504,7,2,2.18179988861084,7,True,1.0,veil,HighConstraint,Unexpected,0.5,-0.5,veil
515,931.1178884456203,9,9,3.1208999156951904,14,True,1.0,bike,HighConstraint,Unexpected,0.5,-0.5,bike
525,906.7502015172917,9,6,2.176100015640259,7,True,1.0,sled,HighConstraint,Unexpected,0.5,-0.5,sled
588,905.9560632856904,8,8,1.9493999481201172,13,True,1.0,hoof,HighConstraint,Unexpected,0.5,-0.5,hoof
635,888.5905793842358,8,7,2.3501999378204346,10,True,1.0,claw,HighConstraint,Unexpected,0.5,-0.5,claw
517,920.9288225059993,11,9,3.015399932861328,9,True,1.0,sand,HighConstraint,Unexpected,0.5,-0.5,sand
1065,817.2951204837588,6,3,1.8260999917984009,9,True,1.0,mesa,HighConstraint,Unexpected,0.5,-0.5,mesa
540,927.9279393618596,10,14,2.950900077819824,8,True,1.0,tent,HighConstraint,Unexpected,0.5,-0.5,tent
594,878.681852308624,9,9,2.895400047302246,6,True,1.0,hood,HighConstraint,Unexpected,0.5,-0.5,hood
523,901.9995467895371,9,6,2.2945001125335693,9,True,1.0,vase,HighConstraint,Unexpected,0.5,-0.5,vase
756,770.0495769061421,5,0,2.2764999866485596,9,True,1.0,arch,HighConstraint,Unexpected,0.5,-0.5,arch
584,912.3308007751639,10,10,2.664599895477295,9,True,1.0,cart,HighConstraint,Unexpected,0.5,-0.5,cart
926,876.8259447707544,8,8,2.2227001190185547,8,True,1.0,reel,HighConstraint,Unexpected,0.5,-0.5,reel
552,907.1122489026951,9,6,2.889899969100952,9,True,1.0,soap,HighConstraint,Unexpected,0.5,-0.5,soap
973,868.265302977555,8,7,2.935499906539917,5,True,1.0,wipe,HighConstraint,Unexpected,0.5,-0.5,wipe
606,874.7390885652142,8,12,2.7535998821258545,7,True,1.0,nest,HighConstraint,Unexpected,0.5,-0.5,nest
809,897.7058339887571,11,10,2.7235000133514404,4,True,1.0,coop,HighConstraint,Unexpected,0.5,-0.5,coop
558,912.7594022605538,8,5,3.3364999294281006,12,True,1.0,milk,HighConstraint,Unexpected,0.5,-0.5,milk
704,830.9499276919239,6,2,0.6990000009536743,12,True,1.0,whey,HighConstraint,Unexpected,0.5,-0.5,whey
565,913.5546307763649,10,12,3.5201001167297363,10,True,1.0,foot,HighConstraint,Unexpected,0.5,-0.5,foot
611,876.9281051236758,10,7,2.198699951171875,6,True,1.0,shin,HighConstraint,Unexpected,0.5,-0.5,shin
564,852.6141916037416,10,9,3.545599937438965,8,True,1.0,tape,HighConstraint,Unexpected,0.5,-0.5,tape
932,854.6583613958762,7,2,2.9586000442504883,9,True,1.0,wrap,HighConstraint,Unexpected,0.5,-0.5,wrap
577,857.5945194159651,8,5,2.547800064086914,7,True,1.0,crab,HighConstraint,Unexpected,0.5,-0.5,crab
879,913.5997452381689,11,13,1.7853000164031982,9,True,1.0,mite,HighConstraint,Unexpected,0.5,-0.5,mite
571,912.3722610589169,11,10,3.0945000648498535,9,True,1.0,belt,HighConstraint,Unexpected,0.5,-0.5,belt
724,863.0176332673664,9,10,1.770900011062622,4,True,1.0,sash,HighConstraint,Unexpected,0.5,-0.5,sash
787,915.1717559870874,10,8,2.2600998878479004,7,True,1.0,mist,HighConstraint,Unexpected,0.5,-0.5,mist
913,760.6993961138066,5,2,1.1138999462127686,7,True,1.0,dewy,HighConstraint,Unexpected,0.5,-0.5,dewy
575,900.2749916190972,9,9,2.6542000770568848,8,True,1.0,fork,HighConstraint,Unexpected,0.5,-0.5,fork
630,931.611794295772,9,14,2.1847000122070312,7,True,1.0,rake,HighConstraint,Unexpected,0.5,-0.5,rake
719,903.9630811521871,8,5,2.827399969100952,10,True,1.0,whip,HighConstraint,Unexpected,0.5,-0.5,whip
1066,862.980793352994,8,4,1.5563000440597534,4,True,1.0,prod,HighConstraint,Unexpected,0.5,-0.5,prod
617,842.3440209436403,6,1,4.453499794006348,6,True,1.0,girl,HighConstraint,Unexpected,0.5,-0.5,girl
862,804.6170875146711,6,2,4.0441999435424805,10,True,1.0,lady,HighConstraint,Unexpected,0.5,-0.5,lady
697,881.0483601906132,7,3,3.5223000049591064,13,True,1.0,film,HighConstraint,Unexpected,0.5,-0.5,film
1028,823.7084469843421,8,8,1.6334999799728394,10,True,1.0,skit,HighConstraint,Unexpected,0.5,-0.5,skit
639,822.4339039521822,6,5,3.1068999767303467,12,True,1.0,yard,HighConstraint,Unexpected,0.5,-0.5,yard
930,916.9382919927641,8,7,4.596499919891357,9,True,1.0,home,HighConstraint,Unexpected,0.5,-0.5,home
702,790.7868524431054,7,7,1.5184999704360962,8,True,1.0,scab,HighConstraint,Unexpected,0.5,-0.5,scab
999,921.0807970127373,10,11,3.072200059890747,9,True,1.0,cast,HighConstraint,Unexpected,0.5,-0.5,cast
643,910.0353661235165,9,10,3.674999952316284,9,True,1.0,ring,HighConstraint,Unexpected,0.5,-0.5,ring
644,922.8665898055611,9,9,3.6050000190734863,13,True,1.0,gold,HighConstraint,Unexpected,0.5,-0.5,gold
669,912.3178637684547,9,8,3.379699945449829,10,True,1.0,pool,HighConstraint,Unexpected,0.5,-0.5,pool
