WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,SemRelatedtoCompetitor_name,HasCompetitor_name,Constraint_name,SemRelatedtoCompetitor_code,HasCompetitor_code,Constraint_code,WordInput
830,744.108640030898,8,10,1.0,9,True,1.0,welt,Related,HasCompetitor,High,0.5,0.5,0.5,welt
958,94.0693600932005,2,9,3.536799907684326,8,True,1.0,nine,Related,HasCompetitor,High,0.5,0.5,0.5,nine
1188,77.97995795754473,1,6,4.115499973297119,9,True,1.0,four,Related,HasCompetitor,High,0.5,0.5,0.5,four
751,56.92360744238397,0,8,2.4377999305725098,6,True,1.0,peel,Related,HasCompetitor,High,0.5,0.5,0.5,peel
805,58.40766707212608,0,9,1.1761000156402588,6,True,1.0,rind,Related,HasCompetitor,High,0.5,0.5,0.5,rind
1367,66.62978987036277,1,10,2.4969000816345215,6,True,1.0,scam,Related,HasCompetitor,High,0.5,0.5,0.5,scam
1456,95.60230732514678,1,4,1.531499981880188,6,True,1.0,dupe,Related,HasCompetitor,High,0.5,0.5,0.5,dupe
838,85.90378808286366,1,6,2.1875,10,True,1.0,boob,Related,HasCompetitor,High,0.5,0.5,0.5,boob
843,144.1977864333732,2,13,1.2303999662399292,7,True,1.0,teat,Related,HasCompetitor,High,0.5,0.5,0.5,teat
71,80.29350211904114,1,4,1.6812000274658203,10,True,1.0,spud,Related,HasCompetitor,High,0.5,0.5,0.5,spud
698,87.09786815882785,1,7,3.0220000743865967,9,True,1.0,chip,Related,HasCompetitor,High,0.5,0.5,0.5,chip
23,127.27424732395636,2,18,1.079200029373169,8,True,1.0,sear,Related,HasCompetitor,High,0.5,0.5,0.5,sear
903,172.55036623581523,2,13,2.510499954223633,9,True,1.0,bake,Related,HasCompetitor,High,0.5,0.5,0.5,bake
152,59.03364095196154,0,8,2.0569000244140625,4,True,1.0,goof,Related,HasCompetitor,High,0.5,0.5,0.5,goof
1108,26.82122486751401,0,2,1.544100046157837,8,True,1.0,typo,Related,HasCompetitor,High,0.5,0.5,0.5,typo
40,96.28951855738416,1,12,1.5563000440597534,11,True,1.0,gash,Related,HasCompetitor,High,0.5,0.5,0.5,gash
931,99.25816977339403,1,6,3.4498000144958496,7,True,1.0,burn,Related,HasCompetitor,High,0.5,0.5,0.5,burn
49,712.1264091132365,8,13,2.2279000282287598,11,True,1.0,lime,Related,HasCompetitor,High,0.5,0.5,0.5,lime
557,470.2317155366967,4,13,1.8387999534606934,10,True,1.0,pear,Related,HasCompetitor,High,0.5,0.5,0.5,pear
46,633.4507238116202,6,1,3.4149999618530273,6,True,1.0,duty,Related,HasCompetitor,High,0.5,0.5,0.5,duty
1461,150.56986505243427,2,12,2.9684998989105225,8,True,1.0,role,Related,HasCompetitor,High,0.5,0.5,0.5,role
305,68.91098701555325,1,2,3.380199909210205,7,True,1.0,plus,Related,HasCompetitor,High,0.5,0.5,0.5,plus
375,84.85600036998531,1,6,2.4518001079559326,8,True,1.0,grid,Related,HasCompetitor,High,0.5,0.5,0.5,grid
47,148.4491214881401,2,13,1.579800009727478,5,True,1.0,hone,Related,HasCompetitor,High,0.5,0.5,0.5,hone
364,69.28031775198818,0,4,0.7781999707221985,10,True,1.0,rasp,Related,HasCompetitor,High,0.5,0.5,0.5,rasp
195,63.61331972484254,1,2,1.8451000452041626,8,True,1.0,alto,Related,HasCompetitor,High,0.5,0.5,0.5,alto
1105,59.76097392698703,1,1,1.8976000547409058,8,True,1.0,diva,Related,HasCompetitor,High,0.5,0.5,0.5,diva
159,828.9296075999506,12,16,2.7551000118255615,10,True,1.0,boot,Related,HasCompetitor,High,0.5,0.5,0.5,boot
609,449.6761791449314,5,7,2.577500104904175,6,True,1.0,heel,Related,HasCompetitor,High,0.5,0.5,0.5,heel
162,70.239380541763,1,0,3.1201999187469482,12,True,1.0,taxi,Related,HasCompetitor,High,0.5,0.5,0.5,taxi
475,509.7378220443453,4,1,2.5933001041412354,12,True,1.0,auto,Related,HasCompetitor,High,0.5,0.5,0.5,auto
161,103.17658978381856,1,4,1.6901999711990356,9,True,1.0,font,Related,HasCompetitor,High,0.5,0.5,0.5,font
163,65.56976991780382,1,4,3.490499973297119,5,True,1.0,type,Related,HasCompetitor,High,0.5,0.5,0.5,type
203,96.13658213642958,1,2,2.3032000064849854,13,True,1.0,bulb,Related,HasCompetitor,High,0.5,0.5,0.5,bulb
534,153.5544068446522,2,8,2.81820011138916,11,True,1.0,lamp,Related,HasCompetitor,High,0.5,0.5,0.5,lamp
185,61.14793971911448,1,0,1.2788000106811523,12,True,1.0,oboe,Related,HasCompetitor,High,0.5,0.5,0.5,oboe
277,553.149650964407,5,7,2.1303000450134277,11,True,1.0,harp,Related,HasCompetitor,High,0.5,0.5,0.5,harp
342,76.24166718221304,1,0,1.9031000137329102,8,True,1.0,luau,Related,HasCompetitor,High,0.5,0.5,0.5,luau
1093,144.38930215295665,2,13,1.8451000452041626,10,True,1.0,fest,Related,HasCompetitor,High,0.5,0.5,0.5,fest
202,135.46346886114748,2,4,1.986799955368042,9,True,1.0,moan,Related,HasCompetitor,High,0.5,0.5,0.5,moan
273,94.66194796766868,1,3,0.9031000137329102,6,True,1.0,yelp,Related,HasCompetitor,High,0.5,0.5,0.5,yelp
346,93.47446806197274,1,6,2.672100067138672,9,True,1.0,hint,Related,HasCompetitor,High,0.5,0.5,0.5,hint
480,77.7430865977975,1,3,2.9537999629974365,7,True,1.0,clue,Related,HasCompetitor,High,0.5,0.5,0.5,clue
210,115.28327249357346,1,7,2.037400007247925,11,True,1.0,snot,Related,HasCompetitor,High,0.5,0.5,0.5,snot
581,123.0069093966994,2,10,3.5511999130249023,11,True,1.0,nose,Related,HasCompetitor,High,0.5,0.5,0.5,nose
221,366.8124671460567,3,2,1.7243000268936157,9,True,1.0,opal,Related,HasCompetitor,High,0.5,0.5,0.5,opal
671,563.8205911475793,5,0,2.783900022506714,11,True,1.0,ruby,Related,HasCompetitor,High,0.5,0.5,0.5,ruby
234,66.6256236258838,1,3,3.0980000495910645,6,True,1.0,path,Related,HasCompetitor,High,0.5,0.5,0.5,path
677,89.78042542180538,1,5,3.7565999031066895,11,True,1.0,road,Related,HasCompetitor,High,0.5,0.5,0.5,road
244,623.5943153975231,6,5,2.9014999866485596,12,True,1.0,tune,Related,HasCompetitor,High,0.5,0.5,0.5,tune
961,501.94869390500054,4,0,1.924299955368042,10,True,1.0,hymn,Related,HasCompetitor,High,0.5,0.5,0.5,hymn
282,136.39325453402674,2,9,2.730799913406372,10,True,1.0,pork,Related,HasCompetitor,High,0.5,0.5,0.5,pork
683,181.4634988177612,2,6,3.0025999546051025,13,True,1.0,beef,Related,HasCompetitor,High,0.5,0.5,0.5,beef
440,772.712332839718,7,4,2.613800048828125,11,True,1.0,tray,Related,HasCompetitor,High,0.5,0.5,0.5,tray
990,810.7902844865805,11,13,4.1585001945495605,10,True,1.0,case,Related,HasCompetitor,High,0.5,0.5,0.5,case
297,602.4155806439655,6,10,2.3559999465942383,6,True,1.0,vile,Related,HasCompetitor,High,0.5,0.5,0.5,vile
1543,109.57771002339355,1,8,5.124199867248535,12,True,1.0,good,Related,HasCompetitor,High,0.5,0.5,0.5,good
507,772.5672183320278,8,8,1.8260999917984009,9,True,1.0,tush,Related,HasCompetitor,High,0.5,0.5,0.5,tush
860,826.6042640634514,10,12,5.0106000900268555,8,True,1.0,back,Related,HasCompetitor,High,0.5,0.5,0.5,back
299,78.62655926095275,1,0,1.9031000137329102,7,True,1.0,quad,Related,HasCompetitor,High,0.5,0.5,0.5,quad
651,210.00776007393938,2,7,2.7202000617980957,9,True,1.0,jeep,Related,HasCompetitor,High,0.5,0.5,0.5,jeep
367,715.1657787388556,7,3,1.6232000589370728,8,True,1.0,clog,Related,HasCompetitor,High,0.5,0.5,0.5,clog
561,819.0672086466684,10,11,2.661799907684326,8,True,1.0,sock,Related,HasCompetitor,High,0.5,0.5,0.5,sock
301,138.52011973117092,2,10,1.7323999404907227,10,True,1.0,mead,Related,HasCompetitor,High,0.5,0.5,0.5,mead
657,148.3764085904329,2,16,3.4883999824523926,7,True,1.0,wine,Related,HasCompetitor,High,0.5,0.5,0.5,wine
499,79.57561398345484,1,5,1.8691999912261963,8,True,1.0,spur,Related,HasCompetitor,High,0.5,0.5,0.5,spur
936,95.21200547340372,1,2,1.968500018119812,10,True,1.0,trot,Related,HasCompetitor,High,0.5,0.5,0.5,trot
362,69.52384782761946,1,1,1.0,5,True,1.0,cyan,Related,HasCompetitor,High,0.5,0.5,0.5,cyan
1068,82.67322964916022,1,3,3.717900037765503,7,True,1.0,blue,Related,HasCompetitor,High,0.5,0.5,0.5,blue
365,174.58099132443238,2,5,2.307499885559082,8,True,1.0,mutt,Related,HasCompetitor,High,0.5,0.5,0.5,mutt
513,124.87168727152509,2,2,3.4321999549865723,10,True,1.0,dogs,Related,HasCompetitor,High,0.5,0.5,0.5,dogs
368,228.34533515810912,3,11,2.819499969482422,9,True,1.0,sack,Related,HasCompetitor,High,0.5,0.5,0.5,sack
841,133.980501232648,2,6,1.7482000589370728,12,True,1.0,tote,Related,HasCompetitor,High,0.5,0.5,0.5,tote
717,141.32716237916648,2,13,3.7811999320983887,13,True,1.0,bill,Related,HasCompetitor,High,0.5,0.5,0.5,bill
1156,118.02787313350163,1,13,3.246299982070923,10,True,1.0,rent,Related,HasCompetitor,High,0.5,0.5,0.5,rent
376,106.97460716943026,1,5,2.989000082015991,7,True,1.0,bout,Related,HasCompetitor,High,0.5,0.5,0.5,bout
1124,116.84540818203948,1,13,3.4993999004364014,12,True,1.0,race,Related,HasCompetitor,High,0.5,0.5,0.5,race
814,66.12553167661736,1,0,1.2303999662399292,8,True,1.0,gyro,Related,HasCompetitor,High,0.5,0.5,0.5,gyro
827,577.7959500905706,6,6,2.517199993133545,7,True,1.0,stew,Related,HasCompetitor,High,0.5,0.5,0.5,stew
388,376.1595478873338,4,7,1.6021000146865845,6,True,1.0,carp,Related,HasCompetitor,High,0.5,0.5,0.5,carp
495,115.36386596387653,2,10,2.3710999488830566,9,True,1.0,pike,Related,HasCompetitor,High,0.5,0.5,0.5,pike
528,659.5923972227963,6,5,3.544100046157837,11,True,1.0,suit,Related,HasCompetitor,High,0.5,0.5,0.5,suit
750,710.5297989195014,7,3,2.5250000953674316,7,True,1.0,gown,Related,HasCompetitor,High,0.5,0.5,0.5,gown
419,144.86203184086682,2,3,2.7258999347686768,13,True,1.0,plug,Related,HasCompetitor,High,0.5,0.5,0.5,plug
774,300.9680782810371,3,4,2.396199941635132,11,True,1.0,fuse,Related,HasCompetitor,High,0.5,0.5,0.5,fuse
529,617.6750889516672,6,2,3.4844000339508057,9,True,1.0,arms,Related,HasCompetitor,High,0.5,0.5,0.5,arms
655,257.92718779695394,3,3,3.998800039291382,10,True,1.0,body,Related,HasCompetitor,High,0.5,0.5,0.5,body
458,460.9254947476953,4,3,2.359800100326538,8,True,1.0,loaf,Related,HasCompetitor,High,0.5,0.5,0.5,loaf
883,92.83006124423821,1,1,1.7633999586105347,12,True,1.0,pita,Related,HasCompetitor,High,0.5,0.5,0.5,pita
619,72.63018307589668,1,6,3.2040998935699463,11,True,1.0,snow,Related,HasCompetitor,High,0.5,0.5,0.5,snow
866,108.32551504800351,1,13,2.7881999015808105,9,True,1.0,hail,Related,HasCompetitor,High,0.5,0.5,0.5,hail
493,189.78665951779675,2,17,1.3978999853134155,10,True,1.0,pore,Related,HasCompetitor,High,0.5,0.5,0.5,pore
658,102.08159864879073,1,7,3.351599931716919,14,True,1.0,skin,Related,HasCompetitor,High,0.5,0.5,0.5,skin
872,70.10101710632472,1,0,3.7235000133514404,10,True,1.0,mama,Related,HasCompetitor,High,0.5,0.5,0.5,mama
916,93.43665091082485,1,5,3.4495999813079834,11,True,1.0,aunt,Related,HasCompetitor,High,0.5,0.5,0.5,aunt
532,102.67159805322032,1,3,3.1905999183654785,12,True,1.0,shoe,Related,HasCompetitor,High,0.5,0.5,0.5,shoe
1015,746.3899048693463,8,5,3.2790000438690186,4,True,1.0,pair,Related,HasCompetitor,High,0.5,0.5,0.5,pair
613,316.15031268941294,3,0,2.139899969100952,10,True,1.0,tofu,Related,HasCompetitor,High,0.5,0.5,0.5,tofu
1469,533.9674283960012,5,1,1.5184999704360962,9,True,1.0,idly,Related,HasCompetitor,High,0.5,0.5,0.5,idly
591,805.2884226734637,12,19,3.4667000770568848,8,True,1.0,bear,Related,HasCompetitor,High,0.5,0.5,0.5,bear
661,344.78535178953365,3,2,3.014899969100952,8,True,1.0,wolf,Related,HasCompetitor,High,0.5,0.5,0.5,wolf
1137,62.36713689607931,1,0,3.3922998905181885,3,True,1.0,huge,Related,HasCompetitor,High,0.5,0.5,0.5,huge
1475,54.48713771797136,0,8,2.4941999912261963,8,True,1.0,vast,Related,HasCompetitor,High,0.5,0.5,0.5,vast
605,145.41175081419885,2,12,2.8864998817443848,7,True,1.0,rice,Related,HasCompetitor,High,0.5,0.5,0.5,rice
804,99.73787218368254,1,3,1.8324999809265137,9,True,1.0,bran,Related,HasCompetitor,High,0.5,0.5,0.5,bran
634,812.4384357526803,10,10,2.456399917602539,6,True,1.0,poop,Related,HasCompetitor,High,0.5,0.5,0.5,poop
976,87.70677649993006,1,3,2.1522998809814453,8,True,1.0,turd,Related,HasCompetitor,High,0.5,0.5,0.5,turd
624,793.9365115512101,11,11,2.2788000106811523,11,True,1.0,lace,Related,HasCompetitor,High,0.5,0.5,0.5,lace
1275,702.2100057680711,7,7,3.7862000465393066,8,True,1.0,felt,Related,HasCompetitor,High,0.5,0.5,0.5,felt
656,78.27571299711553,1,2,3.935800075531006,10,True,1.0,city,Related,HasCompetitor,High,0.5,0.5,0.5,city
730,81.92441444683713,1,3,4.101900100708008,11,True,1.0,town,Related,HasCompetitor,High,0.5,0.5,0.5,town
629,149.27824462883285,2,4,3.437299966812134,8,True,1.0,bomb,Related,HasCompetitor,High,0.5,0.5,0.5,bomb
977,75.01726525001285,1,3,2.086400032043457,12,True,1.0,nuke,Related,HasCompetitor,High,0.5,0.5,0.5,nuke
670,122.14798938819607,2,6,3.083899974822998,15,True,1.0,deck,Related,HasCompetitor,High,0.5,0.5,0.5,deck
775,87.9193129136826,1,4,3.7820000648498535,7,True,1.0,step,Related,HasCompetitor,High,0.5,0.5,0.5,step
636,654.3561959084291,6,2,1.3617000579833984,6,True,1.0,gnat,Related,HasCompetitor,High,0.5,0.5,0.5,gnat
714,332.08667308583847,3,4,2.06820011138916,12,True,1.0,moth,Related,HasCompetitor,High,0.5,0.5,0.5,moth
731,59.720594673067964,0,3,3.338900089263916,10,True,1.0,jury,Related,HasCompetitor,High,0.5,0.5,0.5,jury
1025,99.18828126069045,1,14,2.9474000930786133,10,True,1.0,bail,Related,HasCompetitor,High,0.5,0.5,0.5,bail
642,202.22164814892398,2,3,4.173099994659424,11,True,1.0,door,Related,HasCompetitor,High,0.5,0.5,0.5,door
758,126.39585438149702,2,13,1.3802000284194946,7,True,1.0,sill,Related,HasCompetitor,High,0.5,0.5,0.5,sill
646,484.72278134841224,5,17,3.3615000247955322,8,True,1.0,cake,Related,HasCompetitor,High,0.5,0.5,0.5,cake
956,106.19087153924065,1,7,1.9394999742507935,11,True,1.0,flan,Related,HasCompetitor,High,0.5,0.5,0.5,flan
673,115.92951196224142,2,4,2.4914000034332275,11,True,1.0,bats,Related,HasCompetitor,High,0.5,0.5,0.5,bats
832,833.9476089218684,11,13,2.6149001121520996,8,True,1.0,mole,Related,HasCompetitor,High,0.5,0.5,0.5,mole
981,106.95209237408085,1,7,4.396299839019775,11,True,1.0,show,Related,HasCompetitor,High,0.5,0.5,0.5,show
1216,114.04007700552272,2,5,4.257199764251709,8,True,1.0,play,Related,HasCompetitor,High,0.5,0.5,0.5,play
729,655.4452577712096,7,12,3.4602999687194824,9,True,1.0,lock,Related,HasCompetitor,High,0.5,0.5,0.5,lock
1176,140.115941972001,2,8,3.863600015640259,14,True,1.0,safe,Related,HasCompetitor,High,0.5,0.5,0.5,safe
19,32.21031990464752,0,1,4.02239990234375,3,True,1.0,also,Related,HasCompetitor,High,0.5,0.5,0.5,also
1564,35.54546749749174,1,3,2.7987000942230225,4,True,1.0,thus,Related,HasCompetitor,High,0.5,0.5,0.5,thus
735,63.374467939341095,0,3,2.3784000873565674,9,True,1.0,lens,Related,HasCompetitor,High,0.5,0.5,0.5,lens
1258,76.79094453521603,1,4,2.2600998878479004,5,True,1.0,zoom,Related,HasCompetitor,High,0.5,0.5,0.5,zoom
9,75.89764473619951,1,1,0.8450999855995178,9,True,1.0,clef,Related,HasCompetitor,High,0.5,0.5,0.5,clef
728,134.95540448182027,2,11,3.756500005722046,10,True,1.0,mike,Related,HasCompetitor,High,0.5,0.5,0.5,mike
740,80.83700406703306,1,4,2.0827999114990234,13,True,1.0,meth,Related,HasCompetitor,High,0.5,0.5,0.5,meth
1286,586.1157630285863,6,14,2.914299964904785,6,True,1.0,dope,Related,HasCompetitor,High,0.5,0.5,0.5,dope
1088,104.07815766145264,1,5,4.557199954986572,9,True,1.0,stop,Related,HasCompetitor,High,0.5,0.5,0.5,stop
1184,553.9885364209454,5,5,2.7604000568389893,6,True,1.0,halt,Related,HasCompetitor,High,0.5,0.5,0.5,halt
778,146.63017545753132,2,2,2.3578999042510986,12,True,1.0,yoga,Related,HasCompetitor,High,0.5,0.5,0.5,yoga
1230,353.922362846476,3,5,3.266700029373169,8,True,1.0,pray,Related,HasCompetitor,High,0.5,0.5,0.5,pray
1236,621.8282163423063,6,4,2.7339999675750732,9,True,1.0,fund,Related,HasCompetitor,High,0.5,0.5,0.5,fund
1330,81.16735032576436,1,1,3.6129000186920166,9,True,1.0,rich,Related,HasCompetitor,High,0.5,0.5,0.5,rich
1031,121.18680619724614,2,11,3.8220999240875244,7,True,1.0,cold,Related,HasCompetitor,High,0.5,0.5,0.5,cold
1134,794.9624463179897,9,9,3.4249000549316406,4,True,1.0,warm,Related,HasCompetitor,High,0.5,0.5,0.5,warm
4,161.55450165126413,2,10,2.444000005722046,8,True,1.0,mint,Related,HasCompetitor,High,0.5,0.5,0.5,mint
638,93.8784944381196,1,0,1.2041000127792358,11,True,1.0,aloe,Related,HasCompetitor,High,0.5,0.5,0.5,aloe
1372,83.63362957140275,1,4,2.9047000408172607,7,True,1.0,hers,Related,HasCompetitor,High,0.5,0.5,0.5,hers
1428,68.77251417713563,1,5,5.5167999267578125,4,True,1.0,your,Related,HasCompetitor,High,0.5,0.5,0.5,your
24,70.77438489519675,1,1,3.22189998626709,8,True,1.0,ally,Related,HasCompetitor,High,0.5,0.5,0.5,ally
1525,75.49402691005449,0,6,1.7559000253677368,7,True,1.0,tact,Related,HasCompetitor,High,0.5,0.5,0.5,tact
1496,173.46534928040225,2,10,5.148399829864502,6,True,1.0,want,Related,HasCompetitor,High,0.5,0.5,0.5,want
1536,100.32204026574243,1,8,4.819799900054932,11,True,1.0,need,Related,HasCompetitor,High,0.5,0.5,0.5,need
7,81.18981699817672,1,3,3.8712000846862793,6,True,1.0,plan,Related,HasCompetitor,High,0.5,0.5,0.5,plan
1039,499.972970611506,5,4,3.8020999431610107,11,True,1.0,boss,Related,HasCompetitor,High,0.5,0.5,0.5,boss
5,574.4249533054705,6,15,3.112600088119507,10,True,1.0,sale,Related,HasCompetitor,High,0.5,0.5,0.5,sale
1403,140.07486391767065,2,9,3.447499990463257,8,True,1.0,cost,Related,HasCompetitor,High,0.5,0.5,0.5,cost
50,77.9247149541446,1,3,2.450200080871582,9,True,1.0,prey,Related,HasCompetitor,High,0.5,0.5,0.5,prey
356,67.8188729351895,1,1,0.7781999707221985,7,True,1.0,bios,Related,HasCompetitor,High,0.5,0.5,0.5,bios
10,109.87284502649482,1,7,3.239799976348877,8,True,1.0,mood,Related,HasCompetitor,High,0.5,0.5,0.5,mood
1505,125.25283113747005,2,4,2.426500082015991,5,True,1.0,vibe,Related,HasCompetitor,High,0.5,0.5,0.5,vibe
33,328.86215940279226,3,6,2.4249000549316406,8,True,1.0,leaf,Related,HasCompetitor,High,0.5,0.5,0.5,leaf
741,76.70515001161667,1,4,2.060699939727783,9,True,1.0,stem,Related,HasCompetitor,High,0.5,0.5,0.5,stem
13,112.19469147311568,2,8,1.3978999853134155,6,True,1.0,bode,Related,HasCompetitor,High,0.5,0.5,0.5,bode
1350,49.037888447001706,1,4,1.9444999694824219,8,True,1.0,omen,Related,HasCompetitor,High,0.5,0.5,0.5,omen
67,108.45638768029865,2,6,3.2063000202178955,6,True,1.0,weak,Related,HasCompetitor,High,0.5,0.5,0.5,weak
1379,191.13369022800504,2,3,1.875100016593933,4,True,1.0,puny,Related,HasCompetitor,High,0.5,0.5,0.5,puny
31,821.3035452173824,10,10,2.5866000652313232,5,True,1.0,bold,Related,HasCompetitor,High,0.5,0.5,0.5,bold
1308,101.35245385046383,1,4,2.2040998935699463,13,True,1.0,wimp,Related,HasCompetitor,High,0.5,0.5,0.5,wimp
79,65.23274814187978,1,5,2.873300075531006,7,True,1.0,spin,Related,HasCompetitor,High,0.5,0.5,0.5,spin
783,60.75647420800976,1,2,2.1238999366760254,7,True,1.0,axel,Related,HasCompetitor,High,0.5,0.5,0.5,axel
39,491.43404447429737,5,9,1.9394999742507935,11,True,1.0,lard,Related,HasCompetitor,High,0.5,0.5,0.5,lard
535,134.06911577319377,2,5,2.657099962234497,13,True,1.0,oven,Related,HasCompetitor,High,0.5,0.5,0.5,oven
55,91.22908553007099,1,5,2.8626999855041504,5,True,1.0,flip,Related,HasCompetitor,High,0.5,0.5,0.5,flip
966,123.37709558365364,2,12,2.816200017929077,6,True,1.0,dive,Related,HasCompetitor,High,0.5,0.5,0.5,dive
43,51.45482103907038,1,1,1.6021000146865845,6,True,1.0,yogi,Related,HasCompetitor,High,0.5,0.5,0.5,yogi
204,86.65377683872656,1,2,2.89490008354187,10,True,1.0,diet,Related,HasCompetitor,High,0.5,0.5,0.5,diet
73,415.1211698318772,4,1,1.2303999662399292,3,True,1.0,gawk,Related,HasCompetitor,High,0.5,0.5,0.5,gawk
119,453.09585016876724,5,1,1.3009999990463257,3,True,1.0,ogle,Related,HasCompetitor,High,0.5,0.5,0.5,ogle
65,573.0772425198181,6,13,2.1270999908447266,7,True,1.0,hoot,Related,HasCompetitor,High,0.5,0.5,0.5,hoot
354,699.052841713797,7,2,1.6021000146865845,5,True,1.0,purr,Related,HasCompetitor,High,0.5,0.5,0.5,purr
107,214.63255219700727,2,12,2.033400058746338,5,True,1.0,vine,Related,HasCompetitor,High,0.5,0.5,0.5,vine
173,787.2225981393176,10,12,2.6675000190734863,5,True,1.0,reed,Related,HasCompetitor,High,0.5,0.5,0.5,reed
82,797.1646128448049,10,11,2.045300006866455,6,True,1.0,hock,Related,HasCompetitor,High,0.5,0.5,0.5,hock
648,790.2728217052572,9,8,1.8632999658584595,5,True,1.0,rump,Related,HasCompetitor,High,0.5,0.5,0.5,rump
109,147.08316006762044,2,12,2.846299886703491,8,True,1.0,sail,Related,HasCompetitor,High,0.5,0.5,0.5,sail
662,96.30135168509945,1,6,2.950900077819824,9,True,1.0,flag,Related,HasCompetitor,High,0.5,0.5,0.5,flag
86,371.97393629820647,4,4,2.381999969482422,7,True,1.0,raft,Related,HasCompetitor,High,0.5,0.5,0.5,raft
397,120.98139038863727,2,10,2.8101999759674072,7,True,1.0,pump,Related,HasCompetitor,High,0.5,0.5,0.5,pump
113,144.28279129359694,2,11,2.342400074005127,9,True,1.0,mold,Related,HasCompetitor,High,0.5,0.5,0.5,mold
734,113.26597604851938,1,6,2.4047999382019043,11,True,1.0,slug,Related,HasCompetitor,High,0.5,0.5,0.5,slug
89,97.02547604198067,1,4,1.5563000440597534,12,True,1.0,lube,Related,HasCompetitor,High,0.5,0.5,0.5,lube
1045,100.68897534123539,1,1,1.6990000009536743,7,True,1.0,oily,Related,HasCompetitor,High,0.5,0.5,0.5,oily
93,173.5427198244024,2,2,2.8101999759674072,10,True,1.0,eats,Related,HasCompetitor,High,0.5,0.5,0.5,eats
865,118.15399058268777,2,11,3.3664000034332275,10,True,1.0,cook,Related,HasCompetitor,High,0.5,0.5,0.5,cook
95,115.13521850750303,2,8,0.7781999707221985,6,True,1.0,eave,Related,HasCompetitor,High,0.5,0.5,0.5,eave
660,562.2946599577707,5,7,3.2597999572753906,10,True,1.0,roof,Related,HasCompetitor,High,0.5,0.5,0.5,roof
108,122.82112003289032,2,3,2.3578999042510986,9,True,1.0,cult,Related,HasCompetitor,High,0.5,0.5,0.5,cult
1054,127.90108094912898,2,7,3.876699924468994,8,True,1.0,team,Related,HasCompetitor,High,0.5,0.5,0.5,team
98,676.0720732519192,6,3,2.8136000633239746,9,True,1.0,hawk,Related,HasCompetitor,High,0.5,0.5,0.5,hawk
889,771.0951092899345,11,12,1.8632999658584595,8,True,1.0,loon,Related,HasCompetitor,High,0.5,0.5,0.5,loon
120,380.6987281177359,4,0,1.7633999586105347,7,True,1.0,afro,Related,HasCompetitor,High,0.5,0.5,0.5,afro
1390,111.42437022499311,1,5,1.9394999742507935,10,True,1.0,jive,Related,HasCompetitor,High,0.5,0.5,0.5,jive
101,98.61157799885528,2,3,2.983599901199341,9,True,1.0,june,Related,HasCompetitor,High,0.5,0.5,0.5,june
1155,96.92676464008738,1,9,4.085100173950195,9,True,1.0,week,Related,HasCompetitor,High,0.5,0.5,0.5,week
128,81.76159460271961,1,3,0.9031000137329102,9,True,1.0,alum,Related,HasCompetitor,High,0.5,0.5,0.5,alum
582,141.72296425714893,2,4,2.998300075531006,8,True,1.0,salt,Related,HasCompetitor,High,0.5,0.5,0.5,salt
102,257.2490311312638,3,6,2.1238999366760254,8,True,1.0,reap,Related,HasCompetitor,High,0.5,0.5,0.5,reap
284,98.21099253213417,1,4,1.2553000450134277,7,True,1.0,sown,Related,HasCompetitor,High,0.5,0.5,0.5,sown
137,117.48947301932836,2,6,1.9955999851226807,9,True,1.0,fang,Related,HasCompetitor,High,0.5,0.5,0.5,fang
675,125.29467725439974,2,6,1.1461000442504883,8,True,1.0,tusk,Related,HasCompetitor,High,0.5,0.5,0.5,tusk
111,104.35406420819223,1,1,1.1461000442504883,8,True,1.0,peso,Related,HasCompetitor,High,0.5,0.5,0.5,peso
1260,123.58244038932062,2,4,1.986799955368042,11,True,1.0,watt,Related,HasCompetitor,High,0.5,0.5,0.5,watt
117,138.3467653421322,2,4,0.8450999855995178,4,True,1.0,glob,Related,HasCompetitor,High,0.5,0.5,0.5,glob
978,121.61829761311974,2,2,1.4471999406814575,6,True,1.0,ooze,Related,HasCompetitor,High,0.5,0.5,0.5,ooze
122,77.36215504277018,0,11,1.0,11,True,1.0,seep,Related,HasCompetitor,High,0.5,0.5,0.5,seep
1186,113.63022576518782,1,10,1.5681999921798706,3,True,1.0,gush,Related,HasCompetitor,High,0.5,0.5,0.5,gush
127,153.3926650611705,2,9,2.76419997215271,7,True,1.0,cock,Related,HasCompetitor,High,0.5,0.5,0.5,cock
604,784.2979070902577,8,9,3.0141000747680664,6,True,1.0,wing,Related,HasCompetitor,High,0.5,0.5,0.5,wing
123,113.0652283548709,2,15,2.566999912261963,5,True,1.0,bent,Related,HasCompetitor,High,0.5,0.5,0.5,bent
478,126.82293010080673,2,10,2.448699951171875,7,True,1.0,warp,Related,HasCompetitor,High,0.5,0.5,0.5,warp
151,707.6051919499912,8,9,2.9781999588012695,10,True,1.0,vice,Related,HasCompetitor,High,0.5,0.5,0.5,vice
858,710.3264132651104,8,9,2.086400032043457,9,True,1.0,swab,Related,HasCompetitor,High,0.5,0.5,0.5,swab
131,819.3526890075115,10,10,2.429800033569336,6,True,1.0,sole,Related,HasCompetitor,High,0.5,0.5,0.5,sole
